fpl_id,fpl_name,web_name,team,position,price,ownership,form,ep_next,minutes,goals,assists,clean_sheets,status,xg,xa,xgi
201,Daniel Muñoz Mejía,Muñoz,Nottingham Forest,DEF,5.4,6.5,0.0,0.0,54,0,0,0,a,0.23,0.01,0.24
467,Matz Sels,Sels,Nottingham Forest,GK,5.0,1.4,1.0,1.0,180,0,0,0,a,0.0,0.01,0.01
468,John Victor Maciel Furtado,John,Nottingham Forest,GK,4.5,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
469,Neco Williams,N.Williams,Nottingham Forest,DEF,5.0,8.2,2.7,2.7,180,0,1,0,a,0.12,0.17,0.29
470,Felipe Rodrigues da Silva,Morato,Nottingham Forest,DEF,5.0,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
471,Nikola Milenković,Milenković,Nottingham Forest,DEF,5.5,1.6,1.7,1.7,180,0,0,0,a,0.11,0.02,0.13
472,Murillo Costa dos Santos,Murillo,Nottingham Forest,DEF,5.5,1.5,1.7,1.7,180,0,0,0,a,0.18,0.28,0.46
473,Ola Aina,Aina,Nottingham Forest,DEF,4.5,3.1,1.7,1.7,158,0,0,1,a,0.04,0.52,0.56
474,Jair Paula da Cunha Filho,Jair Cunha,Nottingham Forest,DEF,4.5,0.2,0.7,0.7,180,0,0,0,a,0.0,0.0,0.0
475,Nicolò Savona,Savona,Nottingham Forest,DEF,4.5,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
476,Omar Richards,O.Richards,Nottingham Forest,DEF,4.0,0.2,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
477,Zach Abbott,Abbott,Nottingham Forest,DEF,4.0,0.2,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
478,Luca Netz,Netz,Nottingham Forest,DEF,4.5,0.0,0.7,0.7,20,0,0,0,a,0.0,0.0,0.0
479,Tyler Bindon,Bindon,Nottingham Forest,DEF,4.0,0.2,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
480,Morgan Gibbs-White,Gibbs-White,Nottingham Forest,MID,7.9,9.4,5.0,5.0,180,1,1,0,a,0.92,0.1,1.02
482,Callum Hudson-Odoi,Hudson-Odoi,Nottingham Forest,MID,5.9,0.2,0.3,0.3,1,0,0,0,a,0.0,0.0,0.0
483,Dan Ndoye,Ndoye,Nottingham Forest,MID,5.5,0.7,4.0,4.0,126,1,0,1,a,0.35,0.63,0.98
484,Omari Hutchinson,Hutchinson,Nottingham Forest,MID,5.4,0.1,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
485,Dilane Bakwa,Bakwa,Nottingham Forest,MID,5.5,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
486,James McAtee,McAtee,Nottingham Forest,MID,5.5,0.1,1.7,1.7,163,0,0,1,a,0.0,0.32,0.32
487,Nicolás Domínguez,Dominguez,Nottingham Forest,MID,5.0,0.1,0.3,0.3,1,0,0,0,a,0.0,0.0,0.0
488,Ibrahim Sangaré,I.Sangaré,Nottingham Forest,MID,4.9,0.6,0.7,0.7,90,0,0,0,a,0.03,0.01,0.04
489,Ryan Yates,Yates,Nottingham Forest,MID,4.5,1.5,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
490,Chris Wood,Wood,Nottingham Forest,FWD,5.9,1.2,0.3,0.3,28,0,0,0,a,0.12,0.01,0.13
491,Igor Jesus Maciel da Cruz,Igor Jesus,Nottingham Forest,FWD,5.9,3.0,1.0,1.0,180,0,0,0,a,0.96,0.06,1.02
493,Arnaud Kalimuendo,Kalimuendo,Nottingham Forest,FWD,5.4,0.1,0.3,0.3,1,0,0,0,a,0.0,0.0,0.0
558,Xaver Schlager,Schlager,Nottingham Forest,MID,5.0,0.1,1.7,1.7,106,0,0,0,a,0.05,0.0,0.05
581,Ousmane Diomande,Diomande,Nottingham Forest,DEF,5.4,0.6,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
590,Steven Benda,Benda,Nottingham Forest,GK,4.5,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
112,Jan Paul van Hecke,Van Hecke,Tottenham Hotspur,DEF,4.9,7.3,0.7,0.7,180,0,0,0,a,0.11,0.06,0.17
147,Tosin Adarabioyo,Tosin,Tottenham Hotspur,DEF,4.5,0.2,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
401,Omar Marmoush,Marmoush,Tottenham Hotspur,FWD,7.0,2.2,0.7,0.7,90,0,0,0,a,0.17,0.07,0.24
403,Sávio Moreira de Oliveira,Sávio,Tottenham Hotspur,MID,6.5,0.7,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
455,Sandro Tonali,Tonali,Tottenham Hotspur,MID,5.4,2.8,1.3,1.3,164,0,0,0,a,0.09,0.08,0.17
494,Guglielmo Vicario,Vicario,Tottenham Hotspur,GK,4.5,0.2,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
495,Brandon Austin,Austin,Tottenham Hotspur,GK,4.0,0.9,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
496,Antonín Kinský,Kinsky,Tottenham Hotspur,GK,4.5,19.4,1.0,1.0,180,0,0,0,a,0.0,0.0,0.0
497,Martin Dubravka,Dubravka,Tottenham Hotspur,GK,4.0,18.0,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
498,Marcos Senesi Barón,Senesi,Tottenham Hotspur,DEF,5.9,5.5,1.0,1.0,90,0,0,0,a,0.0,0.02,0.02
499,Pedro Porro Sauceda,Pedro Porro,Tottenham Hotspur,DEF,5.5,11.5,0.3,0.3,90,0,0,0,a,0.33,0.1,0.43
500,Cristian Romero,Romero,Tottenham Hotspur,DEF,5.0,0.1,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
502,Andrew Robertson,Robertson,Tottenham Hotspur,DEF,4.5,3.2,1.7,1.7,157,0,0,0,a,0.06,0.08,0.14
503,Micky van de Ven,Van de Ven,Tottenham Hotspur,DEF,5.0,3.7,0.0,0.0,90,0,0,0,a,0.0,0.02,0.02
505,Djed Spence,Spence,Tottenham Hotspur,DEF,4.5,0.3,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
506,Destiny Udogie,Udogie,Tottenham Hotspur,DEF,4.5,0.4,0.7,0.7,26,0,0,0,a,0.0,0.21,0.21
507,Ashley Phillips,Phillips,Tottenham Hotspur,DEF,4.5,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
508,Ben Davies,Davies,Tottenham Hotspur,DEF,4.0,0.9,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
509,Jun'ai Byfield,Byfield,Tottenham Hotspur,DEF,4.0,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
510,James Rowswell,Rowswell,Tottenham Hotspur,DEF,4.0,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
511,João Victor de Souza Menezes,Souza,Tottenham Hotspur,DEF,4.0,0.2,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
512,Mohammed Kudus,Kudus,Tottenham Hotspur,MID,6.5,0.1,0.3,0.3,22,0,0,0,a,0.04,0.01,0.05
513,Xavi Simons,Xavi,Tottenham Hotspur,MID,6.0,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
514,Mathys Tel,Tel,Tottenham Hotspur,MID,5.9,0.3,1.3,1.3,157,0,0,0,a,0.2,0.09,0.29
515,James Maddison,Maddison,Tottenham Hotspur,MID,6.4,0.6,0.3,0.2,22,0,0,0,d,0.0,0.01,0.01
516,Rodrigo Bentancur,Bentancur,Tottenham Hotspur,MID,5.5,0.2,1.0,1.0,135,0,0,0,a,0.0,0.03,0.03
517,Wilson Odobert,Odobert,Tottenham Hotspur,MID,5.5,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
518,Pape Matar Sarr,P.M.Sarr,Tottenham Hotspur,MID,4.9,0.1,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
519,Conor Gallagher,Gallagher,Tottenham Hotspur,MID,5.4,0.2,0.0,0.0,45,0,0,0,a,0.02,0.06,0.08
520,Lucas Bergvall,Bergvall,Tottenham Hotspur,MID,5.4,0.2,0.3,0.3,45,0,0,0,a,0.0,0.01,0.01
521,Dejan Kulusevski,Kulusevski,Tottenham Hotspur,MID,6.5,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
522,Archie Gray,Gray,Tottenham Hotspur,MID,5.0,0.2,1.3,1.3,152,0,0,0,a,0.0,0.01,0.01
523,Mikey Moore,Moore,Tottenham Hotspur,MID,5.0,0.1,1.0,0.0,89,0,0,0,u,0.4,0.02,0.42
524,Callum Olusesi,Olusesi,Tottenham Hotspur,MID,4.5,0.7,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
525,Mateus Fernandes,Fernandes,Tottenham Hotspur,MID,5.9,1.2,1.0,1.0,135,0,0,0,a,0.01,0.23,0.24
526,Dominic Solanke-Mitchell,Solanke,Tottenham Hotspur,FWD,5.9,1.0,0.7,0.7,37,0,0,0,a,0.27,0.0,0.27
527,Richarlison de Andrade,Richarlison,Tottenham Hotspur,FWD,5.9,1.5,0.7,0.0,67,0,0,0,u,0.0,0.0,0.0
528,Dane Scarlett,Scarlett,Tottenham Hotspur,FWD,4.5,1.7,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
578,Mykhailo Mudryk,Mudryk,Tottenham Hotspur,MID,5.4,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
601,Luca Williams-Barnett,Williams-Barnett,Tottenham Hotspur,MID,4.5,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
501,Kevin Danso,Danso,Sunderland,DEF,5.0,0.2,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
529,Robin Roefs,Roefs,Sunderland,GK,5.0,3.4,2.3,2.3,180,0,0,1,a,0.0,0.0,0.0
530,Anthony Patterson,Patterson,Sunderland,GK,4.0,0.1,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
531,Melker Ellborg,Ellborg,Sunderland,GK,4.5,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
532,Daniel Ballard,Ballard,Sunderland,DEF,5.0,4.0,2.7,2.7,180,0,0,1,a,0.03,0.01,0.04
533,Nordi Mukiele,Mukiele,Sunderland,DEF,5.5,2.4,3.0,3.0,90,0,0,1,a,0.0,0.01,0.01
534,Trai Hume,Hume,Sunderland,DEF,4.5,5.4,2.7,2.7,169,0,0,1,a,0.04,0.28,0.32
535,Omar Alderete,Alderete,Sunderland,DEF,4.9,0.3,0.3,0.3,23,0,0,0,a,0.0,0.01,0.01
536,Reinildo Mandava,Reinildo,Sunderland,DEF,4.5,0.4,2.3,2.3,180,0,0,1,a,0.0,0.3,0.3
537,Jenson Seelt,Seelt,Sunderland,DEF,4.5,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
538,Leo Fuhr Hjelde,Hjelde,Sunderland,DEF,4.0,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
539,Luke O'Nien,O'Nien,Sunderland,DEF,4.0,3.0,0.3,0.3,66,0,0,0,a,0.01,0.01,0.02
540,Arthur Masuaku,Masuaku,Sunderland,DEF,4.0,0.2,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
541,Thomas Meunier,Meunier,Sunderland,DEF,4.5,0.3,2.3,2.3,180,0,0,1,a,0.1,0.13,0.23
542,Enzo Le Fée,E.Le Fée,Sunderland,MID,5.9,5.7,1.7,1.7,168,0,0,1,a,0.37,0.2,0.57
543,Habib Diarra,Diarra,Sunderland,MID,5.4,0.0,1.7,0.0,28,0,1,0,i,0.03,0.16,0.19
544,Granit Xhaka,Xhaka,Sunderland,MID,5.5,4.6,5.0,5.0,180,0,1,1,a,0.0,0.45,0.45
545,Noah Sadiki,Sadiki,Sunderland,MID,5.0,0.3,1.7,1.7,180,0,0,1,a,0.08,0.05,0.13
546,Simon Adingra,Adingra,Sunderland,MID,4.9,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
547,Romaine Mundle,Mundle,Sunderland,MID,5.0,0.0,0.3,0.3,1,0,0,0,a,0.17,0.0,0.17
548,Chris Rigg,Rigg,Sunderland,MID,5.0,0.1,0.7,0.7,17,0,0,0,a,0.0,0.0,0.0
549,Chemsdine Talbi,Talbi,Sunderland,MID,5.4,0.2,0.3,0.3,31,0,0,0,a,0.0,0.0,0.0
550,Djiamgone Jocelin Ta Bi,Jocelin.T,Sunderland,MID,5.0,0.0,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
551,Nilson Angulo,N.Angulo,Sunderland,MID,5.0,0.2,2.7,2.7,122,1,0,1,a,0.15,0.05,0.2
552,Brian Brobbey,Brobbey,Sunderland,FWD,5.9,9.1,1.3,1.3,129,0,0,1,a,0.33,0.0,0.33
553,Wilson Isidor,Isidor,Sunderland,FWD,5.5,1.1,3.0,3.0,49,1,0,0,a,1.39,0.0,1.39
612,Dayann Méthalie,Methalie,Sunderland,DEF,4.5,0.0,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
613,Jules Ahoka,Ahoka,Sunderland,MID,4.5,0.2,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
646,Malick Fofana,Fofana,Sunderland,MID,5.5,0.0,0.0,2.0,0,0,0,0,a,0.0,0.0,0.0
651,Juan Angulo,J.Angulo,Sunderland,FWD,4.5,0.2,0.0,1.0,0,0,0,0,a,0.0,0.0,0.0
