home_team,away_team,home_win_prob,draw_prob,away_win_prob,over_2_5_prob,btts_prob,home_cs_prob,away_cs_prob,home_xg,away_xg
Tottenham Hotspur,Leeds,0.3419424164390054,0.2648634107545706,0.39319417280642405,0.49762653041837834,0.5469776969088299,0.24836032834210384,0.27697612739342975,1.28,1.39
Arsenal,Newcastle United,0.6132318486274918,0.21892861776148353,0.16783953361102474,0.5415872569473505,0.518521538225085,0.397915695086133,0.14364242446606748,1.94,0.92
Brighton,Manchester City,0.20456469416293654,0.22557751588467173,0.5698577899523914,0.5672386355454376,0.5613067270575749,0.14862099958514827,0.343777323725466,1.07,1.91
Crystal Palace,Tottenham Hotspur,0.35298077350244483,0.2614028774799893,0.38561634901756586,0.5130044243800788,0.5594078475338903,0.245309380507367,0.26314032974520757,1.34,1.41
Everton,Brentford,0.3179679423478536,0.2542890962421324,0.4277429614100139,0.5349706022715577,0.5732279920758042,0.21511208906690377,0.2735079414222414,1.3,1.54
Fulham,Aston Villa,0.36268146126752254,0.254280919620718,0.38303761911175943,0.5439217616538404,0.5835121213049429,0.23268234434160778,0.24332180333104528,1.41,1.46
Ipswich Town,Hull City,0.4413619558129182,0.24702791644603875,0.3116101277410429,0.5634836590119229,0.5938927483476497,0.2635230650137116,0.19721581803742075,1.62,1.33
Leeds,Chelsea,0.4462149401718364,0.23217511760024417,0.32160994222791944,0.6348434063212991,0.6491950082933322,0.2232786261684561,0.1666350969062933,1.79,1.5
Manchester United,Liverpool,0.41291274604069345,0.2356058179386001,0.3514814360207065,0.6276333716243994,0.6468031480185715,0.21093184186097308,0.1827945711484914,1.7,1.56
Nottingham Forest,Bournemouth,0.3438350796882907,0.2703279789605387,0.3858369413511706,0.47652142658999996,0.5307151243711142,0.2619828414201527,0.28609431065113017,1.25,1.34
Sunderland,Coventry City,0.7048758399284015,0.22581523159826616,0.06930892847333253,0.3409613726910788,0.262949056770018,0.6854284693433366,0.18471112992840988,1.69,0.38
Aston Villa,Ipswich Town,0.7138643797412931,0.16458995556606076,0.12154566469264617,0.6866999460684153,0.5845397020047145,0.3684296372049983,0.07673562296413666,2.57,1.0
Bournemouth,Fulham,0.46850488846413274,0.25391973586311495,0.2775753756727525,0.5178390137543242,0.5526272486434979,0.3094689142071536,0.20439815684526275,1.59,1.17
Brentford,Manchester United,0.4293288400616461,0.23700517167483523,0.3336659882635187,0.6165314595941714,0.6368467337982163,0.2253458119639395,0.18058300652510095,1.71,1.49
Chelsea,Nottingham Forest,0.45881758645870674,0.23546441289367842,0.30571800064761484,0.6123618851247467,0.6297265838361275,0.2432486310196943,0.17066163289456823,1.77,1.41
Coventry City,Leeds,0.06008580562945018,0.20072332813223143,0.7391908662383183,0.38193464203649613,0.26920007301449406,0.15769555157105103,0.6869802800191008,0.38,1.85
Hull City,Crystal Palace,0.18848092428815913,0.21779256916834905,0.5937265065434918,0.5781311880389797,0.5599476548919375,0.137571624881829,0.3536140260147017,1.04,1.98
Liverpool,Everton,0.528132320615923,0.23773039526335718,0.23413728412071985,0.5498078876925195,0.5623959743146265,0.3267236488997789,0.16888152574615045,1.78,1.12
Manchester City,Arsenal,0.4708349405560432,0.2574002106974011,0.2717648487465557,0.5007774419196083,0.538268330045657,0.3226928311015486,0.21041651040898254,1.56,1.13
Newcastle United,Brighton,0.38161045563616436,0.25595813529258465,0.362431409071251,0.5366564570642368,0.5779210344047925,0.24680753032888578,0.2366768850215714,1.44,1.4
Tottenham Hotspur,Sunderland,0.43365144303056274,0.2725442388252281,0.29380431814420926,0.45552188137901556,0.5086933762551964,0.33000818113906166,0.24698037003666118,1.4,1.11
Arsenal,Liverpool,0.5439683572557859,0.23509227497869117,0.22093936776552275,0.5470900152459854,0.554598116529377,0.3397716589904143,0.16431712135768292,1.81,1.08
Brighton,Hull City,0.7882853031083337,0.13727559933063857,0.0744390975610279,0.6660487259189258,0.4938019760931719,0.4725501311271225,0.06681952935914295,2.71,0.75
Crystal Palace,Coventry City,0.7127274399057002,0.21523845742242206,0.07203410267187764,0.37155306746088557,0.2861157068150804,0.6621355391667487,0.1702397575217822,1.77,0.41
Everton,Newcastle United,0.37211082242715576,0.2607981061228323,0.367091071450012,0.5163038670426927,0.5622730803422734,0.25369243327181024,0.25096348551087877,1.38,1.37
Fulham,Manchester City,0.1317007094517179,0.1902366939594409,0.6780625965888409,0.5920742658023112,0.5230500890951945,0.1099121020611349,0.41497418455249735,0.88,2.21
Ipswich Town,Tottenham Hotspur,0.16495030770698776,0.20759723250781087,0.6274524597852014,0.5838054501443474,0.5475527271097991,0.12595466960636192,0.37631110769571485,0.98,2.07
Leeds,Bournemouth,0.452627275592151,0.2502544686801289,0.2971182557277203,0.5432656101037338,0.5761080544032834,0.282854899684378,0.20071829385233209,1.61,1.26
Manchester United,Chelsea,0.49424410543890973,0.21498127007648843,0.29077462448460184,0.7004912260729329,0.6933861321478029,0.2083425712160062,0.1258230626196049,2.07,1.57
Nottingham Forest,Brentford,0.2860523054254731,0.26116985845748675,0.45277783611704026,0.49412667430789226,0.5366609049210834,0.22112746863890145,0.3155666261174946,1.15,1.51
Sunderland,Aston Villa,0.35696582544951244,0.2622652861587393,0.3807688883917483,0.5097915031247187,0.5570584899116461,0.24932603842134776,0.26238667818891986,1.34,1.39
Aston Villa,Bournemouth,0.414094097918008,0.2417184411846648,0.34418746089732716,0.597519153960763,0.6234318335620945,0.22853691764505707,0.19483776220344823,1.64,1.48
Coventry City,Liverpool,0.04580729016813529,0.15569605858690114,0.7984966512449637,0.4724754576698156,0.28651563486672926,0.11151799286184279,0.6818872824649426,0.38,2.2
Crystal Palace,Brentford,0.27542749001977873,0.24422591786434167,0.48034659211587977,0.556223974684932,0.5809310433881126,0.18425208703499574,0.2912217977956845,1.23,1.69
Everton,Leeds,0.3438837239199773,0.2688976050659914,0.38721867101403135,0.4820423083204646,0.5350132927107194,0.25867229602460073,0.2833701316218852,1.26,1.35
Fulham,Nottingham Forest,0.3605392321816816,0.27126526662688577,0.36819550119143274,0.47408848821821403,0.5293166201997135,0.27292227537003877,0.2773286025853854,1.28,1.3
Hull City,Sunderland,0.1867019972412094,0.23004459475856767,0.583253408000223,0.5255450467883984,0.5198613990436853,0.15866788674992632,0.3858196401201425,0.95,1.84
Ipswich Town,Arsenal,0.058801525525863964,0.12741403537862844,0.8137844390955076,0.6470069169683865,0.4418000173971263,0.0658757849816878,0.5289284406923096,0.64,2.73
Manchester United,Brighton,0.44600090088598277,0.24558088489301216,0.3084182142210051,0.5684186358596057,0.5971031972336752,0.26309263243413594,0.19324939801458102,1.64,1.34
Newcastle United,Chelsea,0.4226507671983255,0.22719416784200405,0.3501550649596704,0.6679245392089725,0.6773161986111729,0.1932715683833467,0.16240458872645194,1.82,1.64
Tottenham Hotspur,Manchester City,0.14800290769996619,0.19851927700637934,0.6534778152936543,0.5910267362363558,0.5385194815377555,0.11664212765753065,0.39302020871734517,0.93,2.15
Arsenal,Fulham,0.6707513060829894,0.20354295566721076,0.1257057382498,0.5238375629422323,0.4663040607780232,0.46630747863281025,0.13216817382019022,2.02,0.76
Bournemouth,Crystal Palace,0.4785783486540898,0.24812477927482593,0.2732968720710844,0.5386120294028728,0.5671532146473122,0.30184474401996336,0.19188788191632788,1.65,1.2
Brentford,Coventry City,0.8358823777866673,0.12958966966005386,0.03452795255327868,0.5188102510391724,0.27595337981134016,0.7003661996716746,0.08969030736754402,2.41,0.36
Brighton,Tottenham Hotspur,0.4813969322601304,0.2502070603213695,0.2683960074185,0.526938726681186,0.5570490429881481,0.31154768297202623,0.1953953029242704,1.63,1.17
Chelsea,Ipswich Town,0.7527278845871559,0.14207931015414457,0.10519280525869955,0.7540577378566423,0.6200489402461202,0.34538810829888444,0.054237648930462776,2.92,1.06
Leeds,Aston Villa,0.46882881856839514,0.244167610220202,0.2870035712114029,0.5636326756943597,0.589314985989283,0.2793993319538767,0.1858784175572907,1.68,1.28
Liverpool,Hull City,0.8237208883506006,0.11492710927910753,0.0613520023702919,0.7269977827984836,0.5142109182896428,0.46088560463839373,0.048259947858673796,3.04,0.78
Manchester City,Newcastle United,0.6940749873671789,0.17900039343065344,0.12692461920216788,0.6313798679942842,0.547481529402515,0.39705938079396896,0.09517043900635043,2.36,0.92
Nottingham Forest,Manchester United,0.2864065358887484,0.25815627735660057,0.45543718675465106,0.5059655480677352,0.545715836298927,0.21494754603917302,0.3092033805775253,1.17,1.54
Sunderland,Everton,0.36957208474328535,0.28139893282228445,0.34902898243443026,0.436129261813933,0.4991536076848024,0.3028666922159467,0.29045825432379696,1.24,1.19
Aston Villa,Chelsea,0.403097299803545,0.2236604691729698,0.37324223102348536,0.6892294507792068,0.6948030425114698,0.1733672814418097,0.16120490183825226,1.83,1.75
Coventry City,Bournemouth,0.06794623788740062,0.20190367931037326,0.7301500828022259,0.39747975591402523,0.294302656358535,0.1551826135719926,0.6578185356835876,0.42,1.86
Crystal Palace,Sunderland,0.3914144674988399,0.27654005357568007,0.3320454789254801,0.45169899418615084,0.5105901363092655,0.30580434074597257,0.27059522885073295,1.31,1.18
Everton,Nottingham Forest,0.3906549393927712,0.2718607492708861,0.33748431133634266,0.4698385365775097,0.5251385646373763,0.2932994658978353,0.26249735484628867,1.34,1.23
Fulham,Leeds,0.3147400192646837,0.2655295639030383,0.4197304168322781,0.4888245839370725,0.5375828280869916,0.2389360945392235,0.2984433079081258,1.21,1.43
Hull City,Manchester City,0.030960346771470488,0.07468837443098286,0.8943512787975466,0.7809031016917783,0.45675211186623077,0.028959847395031466,0.5304024296092995,0.64,3.57
Ipswich Town,Brighton,0.1267009298189101,0.18680843027376778,0.6864906399073221,0.5954327520096208,0.5200311111156666,0.10682287560925684,0.42033626611109376,0.87,2.24
Manchester United,Arsenal,0.28016886867381,0.24992344797973481,0.46990768334645516,0.5354973661877519,0.5665616168835328,0.19665573971709643,0.298487561566488,1.21,1.63
Newcastle United,Brentford,0.3647286496297456,0.24477896290639756,0.39049238746385695,0.5865750834066805,0.6162095279031914,0.21020402768058516,0.22282218404469809,1.5,1.56
Tottenham Hotspur,Liverpool,0.3002264566306475,0.24545628441011766,0.45431725895923475,0.5651673235819604,0.5932064619715111,0.19112469326698,0.2698926267592308,1.31,1.66
Arsenal,Crystal Palace,0.6826473166944387,0.1956333443508492,0.1217193389547121,0.5463698704673371,0.4780349774577359,0.45881369720831944,0.12196939082792749,2.11,0.78
Bournemouth,Tottenham Hotspur,0.42504900599795836,0.25293344344840063,0.3220175505536409,0.5419881247685622,0.5790778350903719,0.2675795287204506,0.21335593301663275,1.55,1.32
Brentford,Ipswich Town,0.7826579598562101,0.13432474568163827,0.0830172944621516,0.7162783564476011,0.5520768557615733,0.415684956543293,0.05722213800754065,2.87,0.88
Brighton,Fulham,0.5233562993168572,0.24734979953095879,0.22929390115218387,0.507012055856865,0.5284863019418,0.35433000498211664,0.18673844227076625,1.68,1.04
Chelsea,Coventry City,0.8245749604098418,0.1325408958450476,0.04288414374511044,0.5470881790371338,0.32315463907789216,0.6496494950767895,0.0856980853961487,2.46,0.43
Leeds,Hull City,0.7790817490179538,0.14218808670763367,0.07873016427441257,0.6583533721452528,0.496449436842969,0.46779482579242276,0.07031168648255971,2.66,0.76
Liverpool,Aston Villa,0.5197037519263238,0.22567537959955403,0.25462086847412224,0.6213786793231602,0.6235194053235883,0.2723098964838887,0.1459441670232725,1.93,1.3
Manchester City,Everton,0.7175231811882091,0.17502923135871803,0.10744758745307276,0.5978527345103888,0.4976637660478825,0.4504512100209762,0.09852586364370383,2.32,0.8
Nottingham Forest,Newcastle United,0.3365255067490043,0.2709730932378991,0.3925014000130965,0.47304673427272753,0.5275712958794998,0.26001670539945604,0.2923127449035591,1.23,1.35
Sunderland,Manchester United,0.2853500937306244,0.25407228300895285,0.4605776232604228,0.5215989450741867,0.5573014912683701,0.2062226900049493,0.30192923317280546,1.2,1.58
Aston Villa,Hull City,0.7586765598018661,0.14704541502139976,0.094278025176734,0.6911108294765002,0.5505445260254691,0.41143104270241865,0.06697135638594488,2.71,0.89
Bournemouth,Newcastle United,0.3985480636347926,0.2504730520418398,0.35097888432336766,0.5593592044641577,0.5948713611206977,0.242542264150965,0.2182255390833649,1.52,1.42
Chelsea,Arsenal,0.23268432602129685,0.22461768299915025,0.5426979909795528,0.6044490638994809,0.6025721488229608,0.1444824718794185,0.29823821878756884,1.21,1.94
Coventry City,Manchester City,0.016334796249047646,0.08474252379680126,0.8989226799541512,0.5969453520680642,0.22679118326583445,0.05823158642064491,0.7615577958535271,0.27,2.85
Crystal Palace,Fulham,0.3948882337129487,0.2680564690427618,0.33705529724428945,0.4843115744335553,0.5363523237157688,0.2864391184351073,0.25355905959901925,1.37,1.25
Leeds,Brighton,0.40214905937598855,0.2633111284862387,0.33453981213777273,0.5025292433683477,0.5502240251425532,0.27908591952592166,0.24155968213168885,1.42,1.28
Liverpool,Ipswich Town,0.7864860898173647,0.13248785300464716,0.0810260571779882,0.7182402248611959,0.5500144807162306,0.4185118173110584,0.05616007643884193,2.89,0.87
Manchester United,Everton,0.5262013639983882,0.23591020595671225,0.23788843004489954,0.5609914684733458,0.5722437933541514,0.3175205171542078,0.16546106069835356,1.8,1.15
Tottenham Hotspur,Nottingham Forest,0.3892478301362297,0.268094840148459,0.3426573297153113,0.485002846181712,0.537245541452272,0.28267185790840815,0.25621951347842425,1.36,1.26
Sunderland,Brentford,0.28505076421789166,0.2570341606625412,0.4579150751195671,0.5096676940443018,0.5482189170238178,0.21231323327669047,0.30826987197656824,1.18,1.55
Arsenal,Sunderland,0.6611760075260094,0.21257071426565163,0.1262532782083388,0.4911823224310246,0.4434598751568006,0.4852897863615253,0.1454392664160965,1.93,0.72
Brentford,Bournemouth,0.49743618042387405,0.2331744847189751,0.26938933485715094,0.5999007542953628,0.6120031572086665,0.27300456332492073,0.1612723954483628,1.83,1.3
Brighton,Coventry City,0.8043791177608158,0.15508435649894908,0.040536525740234905,0.45489941719343885,0.2605412976338047,0.7103630455412082,0.11482294301460227,2.17,0.34
Everton,Tottenham Hotspur,0.39742574781258816,0.2645362060637298,0.33803804612368193,0.49829712162953377,0.5472335177532182,0.27901068567713255,0.24587096138465583,1.4,1.28
Fulham,Liverpool,0.2738787892611149,0.24348701671178072,0.4826341940271044,0.5583172904017043,0.5820915382816017,0.18254558510849717,0.29125085875215534,1.23,1.7
Hull City,Chelsea,0.12002240348585393,0.15428336655034655,0.7256942299637996,0.7348706291892431,0.6223192679251053,0.0630581753975821,0.3369418590922071,1.09,2.77
Ipswich Town,Crystal Palace,0.2023905034150736,0.2274387783564724,0.570170718228454,0.5567086538571944,0.5522854201356486,0.15214015034556475,0.35184119259632574,1.04,1.88
Manchester City,Manchester United,0.6438662834649583,0.19446724006028665,0.16166647647475516,0.6363060217390334,0.5844702131715117,0.34840750126587483,0.10589841620271517,2.25,1.05
Newcastle United,Leeds,0.39205333743828724,0.2561341512861714,0.35181251127554125,0.5349436234683517,0.5762370953569568,0.25346934583060465,0.23215038548542966,1.46,1.37
Nottingham Forest,Aston Villa,0.35727501385658567,0.26604301866286056,0.37668196748055377,0.4944959156386331,0.5452028741184858,0.25858665167328854,0.26945885391402236,1.31,1.35
Aston Villa,Brighton,0.36451513831614885,0.25080081372515384,0.3846840479586972,0.5593325809200861,0.5953768963918874,0.2249831679076137,0.23528593520904634,1.45,1.49
Bournemouth,Manchester City,0.1626395410468682,0.20099563991863326,0.6363648190344985,0.6085253932922708,0.5642228728604821,0.11599094379809276,0.36418333984261436,1.01,2.16
Chelsea,Fulham,0.5136761637914175,0.2270580104588205,0.25926582574976215,0.6192036121462446,0.6234104999208463,0.2701141001110502,0.14869262180928336,1.91,1.31
Coventry City,Arsenal,0.0267338581967687,0.13315580935303806,0.8401103324501932,0.46922611984433277,0.2181482261255548,0.10108007231363234,0.7616844408677804,0.27,2.29
Crystal Palace,Everton,0.3631200974802818,0.2700756600204698,0.36680424249924853,0.4787496781463053,0.5329899824850783,0.27149532446715935,0.2736026771369421,1.3,1.3
Leeds,Nottingham Forest,0.46158607713033745,0.2601041765409006,0.278309746328762,0.49417203824287204,0.5349245229159476,0.3212288870366265,0.21718706900530696,1.53,1.14
Liverpool,Newcastle United,0.4935231274692068,0.23465061088358152,0.2718262616472117,0.5951579088900664,0.6091350480761102,0.2737493011446043,0.16443125157422803,1.81,1.3
Manchester United,Hull City,0.8238800851116359,0.11405220965189235,0.062067705236471676,0.7355992371768515,0.5236263158053714,0.45186576861837346,0.04663511409131353,3.08,0.8
Tottenham Hotspur,Brentford,0.31548036056026185,0.25025566912258734,0.4342639703171507,0.5511128474167394,0.5851211498152561,0.20539787587941938,0.2671662233672634,1.32,1.58
Sunderland,Ipswich Town,0.6251826541325359,0.21243240084766596,0.16238494501979828,0.5589257353795868,0.5270504015478159,0.39422532984717407,0.13442629864180813,2.01,0.93
Arsenal,Aston Villa,0.6394350021510947,0.2060289385577336,0.15453605929117162,0.5715390319422822,0.5298471357265293,0.39643637096385415,0.12637427574731733,2.07,0.93
Brentford,Leeds,0.45469283429308355,0.24738470933174123,0.2979224563751752,0.5557651774504646,0.5856862099610289,0.27607073771159096,0.19476470536461366,1.64,1.29
Brighton,Chelsea,0.45839454271322105,0.23054313740274762,0.31106231988403155,0.6378238534540737,0.6498315251171864,0.22775095146651037,0.16094780569698075,1.83,1.48
Everton,Bournemouth,0.37997165226506263,0.25979719812632385,0.3602311496086135,0.5202373563717678,0.5652160998145168,0.2556461629164412,0.24497186133691992,1.41,1.36
Fulham,Sunderland,0.4042467045782982,0.27824546108237563,0.31750783433932617,0.44272086232127095,0.5022243742662829,0.31999738370902175,0.2678981409399145,1.32,1.14
Hull City,Coventry City,0.5220255092478608,0.30098352780918736,0.17699096294295155,0.30536616688094165,0.35042132322940406,0.5268066389321633,0.2751554356260277,1.29,0.64
Ipswich Town,Manchester United,0.11083326983973672,0.16248103193666064,0.7266856982236025,0.6665899664096062,0.5550912034657836,0.07902144045713752,0.3990178019861218,0.92,2.54
Manchester City,Crystal Palace,0.7590725562434951,0.1526447533532564,0.08828269040324847,0.6420404343261698,0.5014343300533441,0.4580376353210646,0.07812906372118518,2.55,0.78
Newcastle United,Tottenham Hotspur,0.4500012270671299,0.24798950588840699,0.30200926704446307,0.5551509114693586,0.5859880144651645,0.27371304785710737,0.19697350097873106,1.62,1.3
Nottingham Forest,Liverpool,0.27202710117080553,0.2554129381063833,0.472559960722811,0.5086359777422741,0.5442665683930867,0.20645022444751704,0.31837898110672497,1.14,1.58
Aston Villa,Coventry City,0.7879287611501541,0.1614623060728437,0.050608932777002166,0.4703263141143306,0.2987184428714494,0.6668749364792192,0.11503309901979503,2.16,0.41
Bournemouth,Arsenal,0.21396350963241695,0.24173777347290937,0.5442987168946737,0.513222962764088,0.52609070289449,0.17661364142428113,0.3650728911605634,1.01,1.73
Brentford,Fulham,0.5585324420741403,0.22909831210898512,0.21236924581687464,0.5621168005363779,0.561603721523961,0.33927498858123706,0.15406512164908562,1.87,1.08
Chelsea,Manchester City,0.17495641594943281,0.18723047195231843,0.6378131120982489,0.6957414135195485,0.6404190230672419,0.09046425985009693,0.2973874137733749,1.21,2.41
Everton,Brighton,0.33424764788783246,0.26790663386808755,0.39784571824408,0.4844017336994093,0.5362130689196988,0.25197321973221115,0.28813620614813046,1.24,1.38
Leeds,Liverpool,0.3708058350060923,0.24997512803645025,0.3792190369574573,0.5632989128437622,0.5985198721495272,0.2259439874471244,0.23021534060341473,1.47,1.49
Manchester United,Crystal Palace,0.5729619751104249,0.21976392447079157,0.2072741004187837,0.5956681947532504,0.5839595429761627,0.325168779105528,0.13805789825369474,1.98,1.12
Newcastle United,Ipswich Town,0.7258156295115967,0.16193684590041726,0.11224752458798608,0.6734444975619418,0.5623950590564893,0.3920043212866892,0.0775365434037794,2.56,0.94
Nottingham Forest,Sunderland,0.39582968525593154,0.2916805122028716,0.31248980254119674,0.39689038910427565,0.4654882821057994,0.3475225913900656,0.29462648802010544,1.22,1.06
Tottenham Hotspur,Hull City,0.7152777358108486,0.17300592494467584,0.11171633924447552,0.6189603457204185,0.5193749792691568,0.4293001268835495,0.09351207693626211,2.37,0.85
Arsenal,Tottenham Hotspur,0.6354383281596967,0.21371745508589834,0.15084421675440493,0.5333404596299904,0.4984639204989261,0.42419218250161916,0.13957810721786668,1.97,0.86
Brighton,Nottingham Forest,0.4727675389128485,0.25782272822461516,0.2694097328625362,0.4977295242297235,0.5353374271579235,0.32609174951554937,0.2108484192643335,1.56,1.12
Coventry City,Manchester United,0.049645775100771644,0.16325559652719654,0.7870986283720316,0.4610033553866016,0.2905394320435923,0.11792754276266235,0.6752241709777286,0.39,2.14
Crystal Palace,Aston Villa,0.34865356375210765,0.25143315029775715,0.3999132859501351,0.5547887373327565,0.5912507172228546,0.21956476105413253,0.24595233161439667,1.4,1.52
Fulham,Everton,0.3762354726151384,0.2725348899951981,0.3512296373896635,0.46879738141068533,0.5249837261666596,0.2853918651060049,0.2708981415999495,1.31,1.25
Hull City,Bournemouth,0.1381277328723319,0.1834650479823761,0.678407219145292,0.6375454440015278,0.5641702710450275,0.09718092237271124,0.3771681968458313,0.98,2.33
Ipswich Town,Leeds,0.13275521123250555,0.19153249756690152,0.6757122912005928,0.5888140315280771,0.5217476273411314,0.11144815776627781,0.4154688523813791,0.88,2.2
Liverpool,Chelsea,0.49738016697339876,0.21658533025499557,0.28603450277160564,0.6894465488189019,0.683875103170126,0.21663719069807386,0.12881901037853058,2.05,1.53
Manchester City,Brentford,0.6408490789950921,0.19716941013695669,0.16198151086795104,0.6245223073787821,0.5757701029856785,0.35524484054184274,0.11008690921420022,2.21,1.04
Sunderland,Newcastle United,0.3361151679145432,0.2670130163266041,0.39687181575885266,0.48820717937307173,0.5392995081747298,0.25074196673569255,0.28511043636040895,1.25,1.38
Bournemouth,Manchester United,0.34203471007466313,0.24360666700998648,0.41435862291535036,0.5884043367627827,0.6163466660467166,0.19854562876289453,0.2339310695618563,1.45,1.62
Brentford,Aston Villa,0.5145820044022955,0.22660938019973934,0.25880861539796507,0.6208451844277765,0.6244957234519609,0.26957976836201714,0.14780724245342314,1.91,1.31
Brighton,Sunderland,0.5167681836238613,0.2557641067903782,0.22746770958576057,0.4742260703062195,0.503228349470511,0.37409771211103465,0.20218456153420222,1.6,0.98
Everton,Hull City,0.7138012095493813,0.17546174616823385,0.1107370442823848,0.6050470406692484,0.5075506237343956,0.4400303102186338,0.09751147777139309,2.33,0.82
Fulham,Ipswich Town,0.6372627468040267,0.2030273313464374,0.15970992184953614,0.5941051214481957,0.5510239576765001,0.3763966605154209,0.12008658390067962,2.12,0.98
Leeds,Arsenal,0.25017186014517356,0.2595367959350905,0.4902913439197358,0.47856844840257357,0.5150718993389106,0.21130885870174215,0.35175564364448864,1.04,1.55
Manchester City,Liverpool,0.6264865401086153,0.20031723228241996,0.1731962276089646,0.6307121525873903,0.5890340863144432,0.33888137015939307,0.11196094055629907,2.19,1.08
Newcastle United,Coventry City,0.7929642841068436,0.1601088334835183,0.046926882409638264,0.4618216184511705,0.28349111510300984,0.6838719507395863,0.1160489147728525,2.16,0.38
Nottingham Forest,Crystal Palace,0.4089937205695602,0.27683438551208184,0.3141718939183581,0.44687748406024597,0.5050821719825117,0.32013328381514733,0.2634434190268995,1.33,1.14
Tottenham Hotspur,Chelsea,0.3671861650866393,0.23564062775764177,0.39717320715571897,0.629781115150529,0.6492118294859855,0.1886128639593038,0.2022794777583552,1.6,1.67
Arsenal,Nottingham Forest,0.6240232785416643,0.22262464568073304,0.15335207577760282,0.5035255249316258,0.4789006567171623,0.4386591932548367,0.15297726438413906,1.88,0.82
Aston Villa,Newcastle United,0.40559385267223286,0.24295733113419246,0.3514488161935747,0.5932626249213659,0.6207076580026374,0.22664719253359564,0.20038688321578657,1.61,1.48
Chelsea,Everton,0.47695019546914574,0.23415449086267728,0.28889531366817695,0.6089228532682388,0.6237457410638232,0.255372148658846,0.1652376431590776,1.8,1.37
Coventry City,Tottenham Hotspur,0.07487570525780594,0.2197835235857948,0.7053407711563994,0.3659843813133248,0.28767050232256347,0.174845407649253,0.658516364909383,0.42,1.74
Crystal Palace,Brighton,0.29257284205194717,0.25951788916247925,0.44790926878557336,0.503643170698642,0.5452403284863977,0.21927919936425097,0.3060220294525299,1.18,1.52
Hull City,Fulham,0.1848103306762894,0.22082269105415864,0.594366978269552,0.5600011312457435,0.544117572041742,0.14336127623018888,0.3679706825494462,1.0,1.94
Ipswich Town,Manchester City,0.03572151406577169,0.0839997460798971,0.880278739854331,0.7570454329694819,0.4560527361293336,0.034485445525641124,0.5285923658932645,0.64,3.39
Liverpool,Brentford,0.43302461841976747,0.2391914621245813,0.32778391945565133,0.604517640181657,0.6270995131838357,0.2342398985733369,0.1839551196254432,1.69,1.45
Manchester United,Leeds,0.4569768453957593,0.24466679149991963,0.2983563631043211,0.5676502901929195,0.5947188590911896,0.26986698668268355,0.18904178375634653,1.67,1.31
Sunderland,Bournemouth,0.34348163177382063,0.26641597476230194,0.3901023934638773,0.4916930847378175,0.542479180601363,0.25268921381693643,0.27892366809953817,1.28,1.38
Bournemouth,Chelsea,0.3966281157988704,0.23027230485614852,0.37309957934498106,0.6563984645432673,0.6696774401096225,0.18779712846141555,0.17757930084102458,1.73,1.67
Brentford,Hull City,0.8203386715682862,0.11671432174595926,0.06294700668575434,0.7248214932701728,0.5163482265192417,0.4581114375024741,0.04921763136972338,3.02,0.78
Brighton,Liverpool,0.3818448832228333,0.24951564797847742,0.36863946879868936,0.5652884952614348,0.600018863236935,0.2304320369149257,0.22374769755089233,1.5,1.47
Everton,Arsenal,0.1989129210590538,0.2470183989699018,0.5540686799710445,0.4772083467906499,0.49147786515061476,0.18659603614417747,0.4004803308695046,0.92,1.68
Fulham,Coventry City,0.7201763669736326,0.2119645456617241,0.06785908736464324,0.3709534708883996,0.27813099431928745,0.6726773159515522,0.1679488091705922,1.78,0.4
Leeds,Sunderland,0.5056841244780401,0.2588412787620246,0.23547459675993518,0.46993744264193166,0.5032670633601792,0.3691973618770559,0.20842829172996286,1.57,1.0
Manchester City,Aston Villa,0.7196669915485382,0.16564284084053113,0.1146901676109307,0.6623015261951284,0.5567456624420012,0.39560794116080755,0.08154273324367788,2.51,0.93
Newcastle United,Crystal Palace,0.5042008117966215,0.24122154952464753,0.25457763867873084,0.5535428883199633,0.5727493454701955,0.3081277017911787,0.17619080223295716,1.74,1.18
Nottingham Forest,Ipswich Town,0.6227434051845908,0.21569216881841777,0.1615644259969913,0.5442142382250251,0.5155365019860458,0.403977985379905,0.1398839349058647,1.97,0.91
Tottenham Hotspur,Manchester United,0.31592736302835084,0.24749064598987414,0.43658199098177497,0.5631804819698406,0.5943115818779177,0.1993823885960292,0.26101149912074856,1.34,1.61
Arsenal,Brighton,0.5677972368156469,0.23962926027158787,0.1925735029127652,0.49665404050858236,0.502177545380626,0.39608040791666604,0.17432145906402433,1.75,0.93
Aston Villa,Tottenham Hotspur,0.4329621843813816,0.24508232409421302,0.32195549152440517,0.5759434490228169,0.6047841345323558,0.25121933492505666,0.19566856485486006,1.63,1.38
Chelsea,Brentford,0.3746035585914924,0.22708176863858906,0.3983146727699186,0.6722870403574439,0.6818597711362777,0.17019145583911097,0.18018124353735884,1.71,1.77
Coventry City,Nottingham Forest,0.0748061364236431,0.22943657415212956,0.6957572894242273,0.34289622309400114,0.2734709077625371,0.1871792363748374,0.671470868148858,0.4,1.68
Crystal Palace,Leeds,0.3018567582471073,0.2613518060543603,0.4367914356985323,0.5004922430816835,0.5445590622757189,0.2257035433553713,0.30120231610638554,1.2,1.49
