gw,home_team,away_team,home_goals,away_goals,pred_home_xg,pred_away_xg,home_win_prob,draw_prob,away_win_prob,actual_outcome,predicted_outcome,outcome_correct,rps,naive_rps,brier,actual_over_2_5,pred_over_prob,ou_correct,pred_top_score,actual_score,correct_score,xg_mae_home,xg_mae_away
1,Liverpool,Bournemouth,4,2,2.191,1.229,0.5525,0.2258,0.2217,home_win,home_win,True,0.1247,0.2778,0.2002,True,0.5986,True,1-1,4-2,False,0.13925100910846178,0.34066967629619205
1,Aston Villa,Newcastle United,0,0,1.538,1.601,0.3593,0.2583,0.3824,draw,away_win,False,0.1377,0.1111,0.1291,False,0.5497,False,0-0,0-0,True,1.217677648249244,0.20054253884455964
1,Brighton,Fulham,1,1,1.72,1.539,0.4071,0.251,0.342,draw,home_win,False,0.1413,0.1111,0.1657,False,0.5715,False,0-0,1-1,False,0.27961676788912526,0.6386514065228214
1,Sunderland,West Ham,3,0,0.916,1.919,0.1845,0.2524,0.5631,home_win,away_win,False,0.491,0.2778,0.665,True,0.4904,False,0-0,3-0,False,0.19645597792743275,1.3589622205154683
1,Tottenham Hotspur,Burnley,3,0,2.351,0.989,0.6267,0.2117,0.1616,home_win,home_win,True,0.0827,0.2778,0.1394,True,0.5836,True,2-0,3-0,False,0.37122906812616163,0.25942370539618964
1,Wolverhampton Wanderers,Manchester City,0,4,1.037,2.593,0.1517,0.193,0.6553,away_win,away_win,True,0.0709,0.2778,0.023,True,0.6312,True,0-2,0-4,False,0.5166053504967274,0.2928379634985765
1,Nottingham Forest,Brentford,3,1,1.625,1.504,0.3928,0.2586,0.3485,home_win,home_win,True,0.2451,0.2778,0.3687,True,0.5479,True,0-0,3-1,False,0.13544643583189941,0.17407668593472625
1,Chelsea,Crystal Palace,0,0,1.941,1.25,0.5019,0.2453,0.2528,draw,home_win,False,0.1579,0.1111,0.2519,False,0.5587,False,0-0,0-0,True,0.5711551524239373,0.2198887035627648
1,Manchester United,Arsenal,0,1,1.02,1.824,0.2169,0.2608,0.5224,away_win,away_win,True,0.1376,0.2778,0.047,False,0.4926,True,0-0,0-1,False,0.3595881119523636,0.4937480118455635
1,Leeds,Everton,1,0,1.329,1.654,0.3063,0.2653,0.4284,home_win,away_win,False,0.3324,0.2778,0.4813,False,0.5203,False,0-0,1-0,False,1.0509719361907197,0.9837316763800256
2,West Ham,Chelsea,1,5,1.229,2.023,0.2392,0.2391,0.5217,away_win,away_win,True,0.143,0.2778,0.0572,True,0.5695,True,0-0,1-5,False,0.24855891617975856,1.926908474654292
2,Manchester City,Tottenham Hotspur,0,2,2.548,1.189,0.6195,0.1989,0.1816,away_win,home_win,False,0.5268,0.2778,0.3838,False,0.649,False,2-0,0-2,False,1.297624909503368,0.09069443881005257
2,Bournemouth,Wolverhampton Wanderers,1,0,1.853,1.236,0.4867,0.2529,0.2605,home_win,home_win,True,0.1657,0.2778,0.2635,False,0.54,False,0-0,1-0,False,0.07252489782194327,0.866353423613856
2,Brentford,Aston Villa,1,0,1.854,1.646,0.4168,0.2384,0.3448,home_win,home_win,True,0.2295,0.2778,0.3402,False,0.6134,False,1-1,1-0,False,0.7240772686901198,0.6662314018605338
2,Burnley,Sunderland,2,0,1.5,0.95,0.4644,0.298,0.2377,home_win,home_win,True,0.1717,0.2778,0.2869,False,0.4125,True,0-0,2-0,False,0.5004060176781155,0.1695949468336182
2,Arsenal,Leeds,5,0,2.812,0.966,0.6998,0.1747,0.1256,home_win,home_win,True,0.053,0.2778,0.0901,True,0.6531,True,2-0,5-0,False,0.07223884897662769,0.8055929832075991
2,Crystal Palace,Nottingham Forest,1,1,1.446,1.389,0.3723,0.2775,0.3502,draw,home_win,False,0.1306,0.1111,0.1386,False,0.4916,True,0-0,1-1,False,0.34603268071155835,0.058904690776760305
2,Everton,Brighton,2,0,1.439,1.226,0.3981,0.2886,0.3133,home_win,home_win,True,0.2303,0.2778,0.3623,False,0.4573,True,0-0,2-0,False,0.36111967856697946,0.8537820934911127
2,Fulham,Manchester United,1,1,1.467,1.399,0.3754,0.2753,0.3493,draw,home_win,False,0.1315,0.1111,0.1409,False,0.4978,True,0-0,1-1,False,0.1828732249433227,0.150593217493032
2,Newcastle United,Liverpool,2,3,1.558,1.73,0.3446,0.2495,0.4059,away_win,away_win,True,0.2358,0.2778,0.1187,True,0.5768,True,1-1,2-3,False,0.4017333980324369,1.0795401124123636
3,Chelsea,Fulham,2,0,2.122,1.102,0.5644,0.2321,0.2034,home_win,home_win,True,0.1156,0.2778,0.1897,False,0.5639,False,0-0,2-0,False,0.3082058175477682,0.3619518332667513
3,Wolverhampton Wanderers,Everton,2,3,1.095,1.429,0.2828,0.2978,0.4195,away_win,away_win,True,0.2085,0.2778,0.08,True,0.428,False,0-0,2-3,False,0.15451276141758696,0.6108277735252383
3,Tottenham Hotspur,Bournemouth,0,1,1.965,1.524,0.4582,0.2362,0.3056,away_win,home_win,False,0.3461,0.2778,0.2099,False,0.6113,False,1-1,0-1,False,1.7951498133851302,0.596178252612894
3,Manchester United,Burnley,3,2,1.78,0.927,0.5323,0.2672,0.2005,home_win,home_win,True,0.1295,0.2778,0.2188,True,0.4649,False,0-0,3-2,False,2.2402184385481427,0.4033069484553379
3,Sunderland,Brentford,2,1,0.846,2.352,0.1352,0.2089,0.6559,home_win,away_win,False,0.5891,0.2778,0.7479,True,0.5576,True,0-2,2-1,False,0.7237058885631081,0.9017574710081309
3,Leeds,Newcastle United,0,0,1.306,2.339,0.2215,0.2144,0.5641,draw,away_win,False,0.1836,0.1111,0.049,False,0.6357,False,1-1,0-0,False,0.6264173838105694,2.0392690829528384
3,Brighton,Manchester City,2,1,1.16,2.327,0.1954,0.2153,0.5893,home_win,away_win,False,0.4974,0.2778,0.6474,True,0.6095,True,0-2,2-1,False,1.049705785205189,0.19742620256090193
3,Nottingham Forest,West Ham,0,3,1.936,1.146,0.5204,0.2478,0.2317,away_win,home_win,False,0.4305,0.2778,0.2709,True,0.5385,True,0-0,0-3,False,1.2160605266074616,1.093809886192409
3,Liverpool,Arsenal,1,0,1.543,1.592,0.3617,0.2586,0.3797,home_win,away_win,False,0.2758,0.2778,0.4074,False,0.549,False,0-0,1-0,False,1.062706192824403,1.1017431323172957
3,Aston Villa,Crystal Palace,0,3,1.644,1.258,0.4389,0.2694,0.2917,away_win,home_win,False,0.3471,0.2778,0.1926,True,0.5046,True,0-0,0-3,False,0.4341521247288318,1.3421343373304617
4,Arsenal,Nottingham Forest,3,0,1.875,0.979,0.5413,0.2563,0.2024,home_win,home_win,True,0.1257,0.2778,0.2104,True,0.4943,False,0-0,3-0,False,1.0050427476591846,0.6890525629787749
4,Bournemouth,Brighton,2,1,1.633,1.441,0.405,0.2613,0.3337,home_win,home_win,True,0.2327,0.2778,0.354,True,0.5378,True,0-0,2-1,False,0.19347930362506882,0.8212429183569981
4,Crystal Palace,Sunderland,0,0,2.133,0.709,0.6483,0.2276,0.124,draw,home_win,False,0.2179,0.1111,0.4203,False,0.4904,True,1-0,0-0,False,0.3731188843702047,0.3587815038561458
4,Everton,Aston Villa,0,0,1.267,1.16,0.3679,0.3091,0.323,draw,home_win,False,0.1199,0.1111,0.1353,False,0.4079,True,0-0,0-0,True,0.6225575831679064,0.8099299069201017
4,Fulham,Leeds,1,0,2.214,1.468,0.5135,0.2215,0.265,home_win,home_win,True,0.1534,0.2778,0.2367,False,0.6423,False,1-1,1-0,False,1.0740500167711506,0.6384881852319423
4,Newcastle United,Wolverhampton Wanderers,1,0,2.257,0.968,0.6152,0.2197,0.1651,home_win,home_win,True,0.0877,0.2778,0.1481,False,0.5632,False,1-0,1-0,True,1.0668970867889427,0.5875095281338146
4,West Ham,Tottenham Hotspur,0,3,1.557,1.983,0.3099,0.2341,0.456,away_win,away_win,True,0.196,0.2778,0.0961,True,0.6197,True,1-1,0-3,False,0.7669611968211578,0.47254784089349333
4,Brentford,Chelsea,2,2,1.483,1.908,0.3049,0.2412,0.454,draw,away_win,False,0.1495,0.1111,0.093,True,0.5947,True,1-1,2-2,False,0.30334584891006644,1.147833805216188
4,Burnley,Liverpool,0,1,0.931,2.698,0.1271,0.1821,0.6908,away_win,away_win,True,0.0559,0.2778,0.0162,False,0.6303,False,0-2,0-1,False,0.7614545008714909,0.09187018880055398
4,Manchester City,Manchester United,3,0,2.39,0.988,0.6334,0.2084,0.1582,home_win,home_win,True,0.0797,0.2778,0.1344,True,0.5899,True,2-0,3-0,False,0.3903361650883559,0.5324914074344165
5,Liverpool,Everton,2,1,1.688,0.998,0.4978,0.2753,0.2269,home_win,home_win,True,0.1518,0.2778,0.2522,True,0.4612,False,0-0,2-1,False,0.6281650978553845,0.27826690608760474
5,Brighton,Tottenham Hotspur,2,2,1.577,1.869,0.3288,0.2403,0.4309,draw,away_win,False,0.1469,0.1111,0.1081,True,0.6041,True,1-1,2-2,False,0.17659468108123488,0.6789956437444349
5,Burnley,Nottingham Forest,1,1,1.031,1.76,0.2262,0.2669,0.5068,draw,away_win,False,0.154,0.1111,0.0512,False,0.4821,True,0-0,1-1,False,0.10909861579738056,0.9299247628233428
5,West Ham,Crystal Palace,1,2,1.348,1.796,0.2913,0.2537,0.455,away_win,away_win,True,0.1909,0.2778,0.0848,True,0.5505,True,0-0,1-2,False,0.8778814591989157,0.5438298012635601
5,Wolverhampton Wanderers,Leeds,1,3,1.934,1.566,0.4453,0.2368,0.3179,away_win,home_win,False,0.3318,0.2778,0.1983,True,0.6131,True,1-1,1-3,False,0.36404845004874864,1.1055170454357985
5,Manchester United,Chelsea,2,1,1.143,1.787,0.2481,0.2613,0.4906,home_win,away_win,False,0.403,0.2778,0.5653,True,0.5096,True,0-0,2-1,False,0.19692633817514205,1.3165694277827238
5,Fulham,Brentford,3,1,1.624,1.789,0.3496,0.243,0.4074,home_win,away_win,False,0.2945,0.2778,0.4231,True,0.5986,True,1-1,3-1,False,0.10396976875394626,0.9586770785891384
5,Bournemouth,Newcastle United,0,0,1.174,1.519,0.2895,0.2845,0.426,draw,away_win,False,0.1326,0.1111,0.0838,False,0.4628,True,0-0,0-0,True,0.6237751021472635,1.3686315638331665
5,Sunderland,Aston Villa,1,1,0.76,1.954,0.1478,0.2486,0.6036,draw,away_win,False,0.1931,0.1111,0.0218,False,0.4657,True,0-1,1-1,False,0.17994762405962494,1.0142965881526838
5,Arsenal,Manchester City,1,1,1.631,1.458,0.4018,0.2606,0.3376,draw,home_win,False,0.1377,0.1111,0.1614,False,0.5404,False,0-0,1-1,False,0.9110675999328417,0.33754964810239985
6,Brentford,Manchester United,3,1,1.941,1.423,0.4707,0.2408,0.2885,home_win,home_win,True,0.1817,0.2778,0.2801,True,0.5898,True,1-1,3-1,False,0.8490770797357368,0.8168998772067628
6,Manchester City,Burnley,5,1,2.892,0.727,0.7558,0.1589,0.0854,home_win,home_win,True,0.0335,0.2778,0.0597,True,0.6264,True,2-0,5-1,False,0.32804675208337697,0.217366279297748
6,Leeds,Bournemouth,2,2,1.491,2.098,0.2829,0.2286,0.4885,draw,away_win,False,0.1593,0.1111,0.08,True,0.6275,True,1-1,2-2,False,0.5585510669429821,1.0375436496357406
6,Chelsea,Brighton,1,3,2.305,1.187,0.5804,0.2171,0.2026,away_win,home_win,False,0.4864,0.2778,0.3368,True,0.6104,True,2-0,1-3,False,0.27486175356958986,1.2926004501522264
6,Crystal Palace,Liverpool,2,1,1.282,1.96,0.2572,0.2431,0.4997,home_win,away_win,False,0.4007,0.2778,0.5517,True,0.5679,True,0-0,2-1,False,2.2484579239577256,1.1400950923188684
6,Nottingham Forest,Sunderland,0,1,1.986,0.727,0.6171,0.2446,0.1384,away_win,home_win,False,0.5616,0.2778,0.3808,False,0.4653,True,1-0,0-1,False,0.5662556476097247,1.2125138764150925
6,Tottenham Hotspur,Wolverhampton Wanderers,1,1,2.259,1.213,0.5676,0.2206,0.2118,draw,home_win,False,0.1835,0.1111,0.3222,False,0.6072,False,2-0,1-1,False,1.4390214888904502,0.053050388983822305
6,Aston Villa,Fulham,3,1,1.717,1.227,0.4603,0.2645,0.2752,home_win,home_win,True,0.1835,0.2778,0.2913,True,0.5127,True,0-0,3-1,False,0.3473834511408018,0.27710322339040316
6,Newcastle United,Arsenal,1,2,1.18,1.428,0.3037,0.2925,0.4037,away_win,away_win,True,0.2239,0.2778,0.0922,True,0.4456,False,0-0,1-2,False,0.43971674208563005,0.6417894615212092
6,Everton,West Ham,1,1,1.728,1.008,0.5045,0.2709,0.2247,draw,home_win,False,0.1525,0.1111,0.2545,False,0.4711,True,0-0,1-1,False,0.817587237735493,0.22796567288539982
7,Bournemouth,Fulham,3,1,1.649,1.329,0.4274,0.2657,0.3069,home_win,home_win,True,0.2111,0.2778,0.3279,True,0.5194,True,0-0,3-1,False,0.3192021092229227,0.48922926132658684
7,Leeds,Tottenham Hotspur,1,2,1.523,2.399,0.255,0.2093,0.5357,away_win,away_win,True,0.1403,0.2778,0.065,True,0.6783,True,1-1,1-2,False,0.043365862539583855,1.7086479964712162
7,Manchester United,Sunderland,2,0,1.875,0.794,0.5804,0.2578,0.1618,home_win,home_win,True,0.1011,0.2778,0.1761,False,0.4568,True,0-0,2-0,False,0.05481280978720382,0.015944817048837212
7,Arsenal,West Ham,2,0,2.772,0.922,0.7028,0.1762,0.1211,home_win,home_win,True,0.0515,0.2778,0.0883,False,0.6401,False,2-0,2-0,True,0.2879938190155027,0.061777479976341976
7,Chelsea,Liverpool,2,1,1.752,1.767,0.3783,0.2383,0.3834,home_win,away_win,False,0.2668,0.2778,0.3865,True,0.6165,True,1-1,2-1,False,0.5121277348996225,0.2931179973394651
7,Aston Villa,Burnley,2,1,2.053,0.855,0.6021,0.2384,0.1595,home_win,home_win,True,0.0919,0.2778,0.1584,True,0.504,True,1-0,2-1,False,0.3129640048915616,0.3545030447417571
7,Everton,Crystal Palace,2,1,1.221,1.043,0.3766,0.3236,0.2998,home_win,home_win,True,0.2393,0.2778,0.3886,True,0.3732,False,0-0,2-1,False,0.9185309593259505,1.1368017727848478
7,Newcastle United,Nottingham Forest,2,0,1.652,1.062,0.4771,0.2769,0.2461,home_win,home_win,True,0.167,0.2778,0.2734,False,0.4669,True,0-0,2-0,False,2.1684826031070044,0.7221950465783575
7,Wolverhampton Wanderers,Brighton,1,1,1.548,1.826,0.329,0.244,0.427,draw,away_win,False,0.1453,0.1111,0.1083,False,0.5919,False,1-1,1-1,True,1.1783987416194583,0.43586491923937243
7,Brentford,Manchester City,0,1,1.466,2.418,0.2426,0.2085,0.5489,away_win,away_win,True,0.1312,0.2778,0.0589,False,0.6725,False,1-1,0-1,False,0.7756718078792386,1.3182577887093245
8,Nottingham Forest,Chelsea,0,3,1.209,1.732,0.2693,0.2639,0.4667,away_win,away_win,True,0.1785,0.2778,0.0725,True,0.5119,True,0-0,0-3,False,0.8511766542981687,0.8281234139752367
8,Sunderland,Wolverhampton Wanderers,2,0,1.096,1.542,0.2679,0.2864,0.4457,home_win,away_win,False,0.3673,0.2778,0.536,False,0.4516,True,0-0,2-0,False,0.07602465182048168,0.861749982968118
8,Brighton,Newcastle United,2,1,1.252,1.653,0.2892,0.2689,0.4419,home_win,away_win,False,0.3502,0.2778,0.5052,True,0.5053,True,0-0,2-1,False,0.39227487388470805,0.37343230695794527
8,Burnley,Leeds,2,0,1.579,1.683,0.3556,0.2513,0.3931,home_win,away_win,False,0.2849,0.2778,0.4152,False,0.5721,False,0-0,2-0,False,1.0686419714238455,0.6472852877850062
8,Crystal Palace,Bournemouth,3,3,1.458,1.394,0.3742,0.2764,0.3495,draw,home_win,False,0.1311,0.1111,0.14,True,0.4948,False,0-0,3-3,False,3.1024531797513353,0.6564872836904916
8,Manchester City,Everton,2,0,1.759,0.87,0.5399,0.2705,0.1896,home_win,home_win,True,0.1238,0.2778,0.2117,False,0.449,True,0-0,2-0,False,0.7206173578989867,0.07950704910739814
8,Fulham,Arsenal,0,1,1.063,2.143,0.1937,0.2304,0.5759,away_win,away_win,True,0.1087,0.2778,0.0375,False,0.5607,False,0-1,0-1,True,0.563469750732819,0.06344417809845915
8,Tottenham Hotspur,Aston Villa,1,2,1.657,1.448,0.4089,0.2593,0.3318,away_win,home_win,False,0.3068,0.2778,0.1672,True,0.5436,True,0-0,1-2,False,0.14724654936519888,1.098395308561293
8,Liverpool,Manchester United,1,2,2.359,1.145,0.5975,0.2127,0.1898,away_win,home_win,False,0.5067,0.2778,0.357,True,0.612,True,2-0,1-2,False,0.251223678946646,1.3848978006399426
8,West Ham,Brentford,0,2,1.625,2.17,0.2995,0.2212,0.4793,away_win,away_win,True,0.1804,0.2778,0.0897,False,0.6601,False,1-1,0-2,False,1.3647490729611522,1.2996960315979678
9,Leeds,West Ham,2,1,1.894,1.784,0.4031,0.2308,0.3661,home_win,home_win,True,0.2451,0.2778,0.3563,True,0.6424,True,1-1,2-1,False,0.32572369224413755,1.284434942893886
9,Chelsea,Sunderland,1,2,2.49,0.645,0.7198,0.1888,0.0914,away_win,home_win,False,0.6718,0.2778,0.5181,True,0.5446,True,2-0,1-2,False,1.2803777699128793,0.9050209653757111
9,Newcastle United,Fulham,2,1,1.934,1.038,0.5414,0.2497,0.2089,home_win,home_win,True,0.127,0.2778,0.2103,True,0.5173,True,0-0,2-1,False,0.8357188029268106,0.48246844974112535
9,Manchester United,Brighton,4,2,1.691,1.499,0.4077,0.2546,0.3376,home_win,home_win,True,0.2324,0.2778,0.3508,True,0.5592,True,0-0,4-2,False,0.26855082911250117,0.5487405720934049
9,Brentford,Liverpool,3,2,1.716,2.202,0.3125,0.2174,0.47,home_win,away_win,False,0.3468,0.2778,0.4726,True,0.6783,True,1-1,3-2,False,1.5544501888177946,0.08153102658975397
9,Arsenal,Crystal Palace,1,0,2.007,0.966,0.5701,0.2432,0.1866,home_win,home_win,True,0.1098,0.2778,0.1848,False,0.5171,False,0-0,1-0,False,1.1470128846425256,0.6156192675030832
9,Aston Villa,Manchester City,1,0,1.18,1.922,0.2403,0.2484,0.5113,home_win,away_win,False,0.4193,0.2778,0.5771,False,0.5422,False,0-0,1-0,False,0.3395223887262392,0.5521192405862614
9,Wolverhampton Wanderers,Burnley,2,3,1.606,1.213,0.4387,0.2747,0.2866,away_win,home_win,False,0.3507,0.2778,0.1925,True,0.4883,False,0-0,2-3,False,0.9735364970769655,0.33701638007186374
9,Bournemouth,Nottingham Forest,2,0,1.544,1.297,0.4098,0.2756,0.3145,home_win,home_win,True,0.2236,0.2778,0.3483,False,0.4926,True,0-0,2-0,False,0.8837024577847578,0.986689796857229
9,Everton,Tottenham Hotspur,0,3,1.379,1.191,0.3901,0.2963,0.3136,away_win,home_win,False,0.3117,0.2778,0.1522,True,0.4377,False,0-0,0-3,False,0.02076277998998366,0.8994754548318171
10,Crystal Palace,Brentford,2,0,1.704,1.509,0.4086,0.2533,0.338,home_win,home_win,True,0.232,0.2778,0.3497,False,0.5633,False,0-0,2-0,False,0.9739785925555633,0.6891254280113254
10,Nottingham Forest,Manchester United,2,2,1.474,1.426,0.3726,0.2732,0.3542,draw,home_win,False,0.1322,0.1111,0.1389,True,0.5043,True,0-0,2-2,False,0.07624035728145517,0.5056037544529314
10,Fulham,Wolverhampton Wanderers,3,0,1.903,1.31,0.4833,0.2468,0.2698,home_win,home_win,True,0.1699,0.2778,0.2669,True,0.5628,True,0-0,3-0,False,0.00735073089514704,1.0996112029788159
10,Burnley,Arsenal,0,2,0.724,2.282,0.1171,0.2123,0.6706,away_win,away_win,True,0.0611,0.2778,0.0137,False,0.5217,False,0-1,0-2,False,0.04371561996038098,0.23759396951038925
10,Brighton,Leeds,3,0,2.221,1.509,0.5078,0.2204,0.2718,home_win,home_win,True,0.1581,0.2778,0.2423,True,0.6498,True,1-1,3-0,False,0.418729666666974,1.1489308248873775
10,Tottenham Hotspur,Chelsea,0,1,1.51,1.783,0.3269,0.2483,0.4248,away_win,away_win,True,0.2189,0.2778,0.1069,False,0.5776,False,1-1,0-1,False,1.3595216953916558,1.556732438822057
10,Liverpool,Aston Villa,2,0,1.984,1.306,0.4998,0.2407,0.2595,home_win,home_win,True,0.1588,0.2778,0.2502,False,0.5767,False,0-0,2-0,False,0.5140154354882871,0.8664769628666602
10,West Ham,Newcastle United,3,1,1.146,1.924,0.2329,0.2489,0.5182,home_win,away_win,False,0.4285,0.2778,0.5884,True,0.5361,True,0-0,3-1,False,0.2644482062208453,1.4042744288224345
10,Manchester City,Bournemouth,3,1,2.277,1.125,0.5875,0.2191,0.1934,home_win,home_win,True,0.1038,0.2778,0.1701,True,0.595,True,2-0,3-1,False,0.21281356891237913,0.22519506858439098
10,Sunderland,Everton,1,1,0.741,1.343,0.2017,0.33,0.4683,draw,away_win,False,0.13,0.1111,0.0407,False,0.334,True,0-0,1-1,False,0.43881315860481396,0.3331110631746321
11,Tottenham Hotspur,Manchester United,2,2,1.789,1.391,0.446,0.2526,0.3014,draw,home_win,False,0.1449,0.1111,0.1989,True,0.5571,True,0-0,2-2,False,0.4287097376759177,0.5708211240232014
11,West Ham,Burnley,3,2,1.816,1.29,0.4695,0.2541,0.2764,home_win,home_win,True,0.1789,0.2778,0.2815,True,0.5434,True,0-0,3-2,False,1.153679191740792,0.5797945715852142
11,Everton,Fulham,2,0,1.438,1.065,0.4271,0.2987,0.2743,home_win,home_win,True,0.2017,0.2778,0.3282,False,0.4237,True,0-0,2-0,False,0.8720111202917402,0.645037814357984
11,Sunderland,Arsenal,2,2,0.606,2.237,0.0977,0.213,0.6893,draw,away_win,False,0.2423,0.1111,0.0096,True,0.4897,False,0-1,2-2,False,0.5944495211300318,0.09269763763499572
11,Chelsea,Wolverhampton Wanderers,3,0,2.573,0.905,0.6782,0.1912,0.1306,home_win,home_win,True,0.0603,0.2778,0.1035,True,0.6059,True,2-0,3-0,False,1.4066240391536855,0.7947803659941736
11,Crystal Palace,Brighton,0,0,1.848,1.335,0.4679,0.2502,0.2818,draw,home_win,False,0.1492,0.1111,0.219,False,0.5576,False,0-0,0-0,True,1.0082305584313214,0.6947660757459028
11,Nottingham Forest,Leeds,3,1,2.071,1.363,0.5062,0.233,0.2608,home_win,home_win,True,0.1559,0.2778,0.2439,True,0.6016,True,1-1,3-1,False,0.41878318707036755,0.9430050363478932
11,Brentford,Newcastle United,3,1,1.48,1.571,0.3514,0.2634,0.3852,home_win,away_win,False,0.2845,0.2778,0.4206,True,0.5334,True,0-0,3-1,False,1.2596915091806062,1.1408586410540749
11,Aston Villa,Bournemouth,4,0,1.6,1.405,0.4037,0.2656,0.3307,home_win,home_win,True,0.2325,0.2778,0.3556,True,0.5245,True,0-0,4-0,False,0.2804600853040611,0.6048665611222552
11,Manchester City,Liverpool,3,0,2.233,1.5,0.5114,0.2198,0.2688,home_win,home_win,True,0.1555,0.2778,0.2387,True,0.65,True,1-1,3-0,False,0.6325136511841838,0.4695073951406632
12,Burnley,Chelsea,0,2,0.907,2.236,0.1552,0.2209,0.6239,away_win,away_win,True,0.0828,0.2778,0.0241,False,0.5483,False,0-1,0-2,False,0.2473187652168034,0.5159096268412628
12,Bournemouth,West Ham,2,2,1.93,1.41,0.4709,0.2419,0.2872,draw,home_win,False,0.1521,0.1111,0.2217,True,0.5857,True,1-1,2-2,False,1.5500305303881818,1.02013213389042
12,Brighton,Brentford,2,1,1.667,1.737,0.3657,0.2439,0.3905,home_win,away_win,False,0.2774,0.2778,0.4024,True,0.5972,True,1-1,2-1,False,0.6869239352121055,0.4625749838389641
12,Fulham,Sunderland,1,0,1.753,0.963,0.5191,0.2693,0.2116,home_win,home_win,True,0.138,0.2778,0.2313,False,0.4672,True,0-0,1-0,False,1.0865013406433126,0.7433068700557155
12,Liverpool,Nottingham Forest,0,3,2.368,1.294,0.5711,0.2125,0.2164,away_win,home_win,False,0.4701,0.2778,0.3262,True,0.6381,True,2-0,0-3,False,0.5775097350062892,0.10409370990412303
12,Wolverhampton Wanderers,Crystal Palace,0,2,1.082,1.931,0.2188,0.2494,0.5318,away_win,away_win,True,0.1336,0.2778,0.0479,False,0.5252,False,0-0,0-2,False,0.5777029682476527,0.48060673880627935
12,Newcastle United,Manchester City,2,1,1.186,1.806,0.2552,0.2583,0.4865,home_win,away_win,False,0.3957,0.2778,0.5547,True,0.5217,True,0-0,2-1,False,1.2238845949011896,0.6541208088355013
12,Leeds,Aston Villa,1,2,1.323,2.024,0.2583,0.2373,0.5045,away_win,away_win,True,0.1561,0.2778,0.0667,True,0.5867,True,0-0,1-2,False,0.526592604094577,0.6642902879357802
12,Arsenal,Tottenham Hotspur,4,1,1.95,1.016,0.5489,0.2484,0.2027,home_win,home_win,True,0.1223,0.2778,0.2035,True,0.5161,True,0-0,4-1,False,0.3296041097467639,0.9858705795778722
12,Manchester United,Everton,0,1,1.286,1.242,0.3586,0.3007,0.3406,away_win,home_win,False,0.2817,0.2778,0.1286,False,0.429,True,0-0,0-1,False,0.9841944456184248,1.0818851351194534
13,Brentford,Burnley,3,1,2.302,1.047,0.6071,0.2166,0.1763,home_win,home_win,True,0.0927,0.2778,0.1544,True,0.5853,True,2-0,3-1,False,1.418100697248596,0.17654541223026998
13,Manchester City,Leeds,3,2,3.464,0.933,0.7798,0.1319,0.0883,home_win,home_win,True,0.0281,0.2778,0.0485,True,0.7343,True,2-0,3-2,False,0.6141754012308227,0.8174450210308014
13,Sunderland,Bournemouth,3,2,1.081,1.778,0.2354,0.2638,0.5008,home_win,away_win,False,0.4177,0.2778,0.5846,True,0.4957,False,0-0,3-2,False,0.08907170213051274,0.012207885658854556
13,Everton,Newcastle United,1,4,1.138,1.115,0.3421,0.3259,0.332,away_win,home_win,False,0.2816,0.2778,0.117,True,0.3706,False,0-0,1-4,False,0.12777616758625654,1.345450708253926
13,Tottenham Hotspur,Fulham,1,2,1.825,1.323,0.4653,0.2524,0.2823,away_win,home_win,False,0.3658,0.2778,0.2165,True,0.5512,True,0-0,1-2,False,0.7851076816287412,0.8332695755772697
13,Crystal Palace,Manchester United,1,2,1.722,1.225,0.4616,0.2642,0.2741,away_win,home_win,False,0.37,0.2778,0.2131,True,0.5131,True,0-0,1-2,False,0.4182688808817905,0.25539673849458544
13,Aston Villa,Wolverhampton Wanderers,1,0,2.205,0.878,0.6245,0.2234,0.152,home_win,home_win,True,0.082,0.2778,0.141,False,0.5371,False,1-0,1-0,True,1.0549050677418772,0.18817332905125372
13,Nottingham Forest,Brighton,0,2,1.627,1.497,0.3945,0.2588,0.3467,away_win,home_win,False,0.2912,0.2778,0.1556,False,0.5472,False,0-0,0-2,False,0.6673464393254633,0.562712793449857
13,West Ham,Liverpool,0,2,1.485,2.577,0.2304,0.1987,0.5709,away_win,away_win,True,0.1186,0.2778,0.0531,False,0.6976,False,1-1,0-2,False,1.1251806039812529,1.0067924877049295
13,Chelsea,Arsenal,1,1,1.256,1.546,0.3048,0.2776,0.4175,draw,away_win,False,0.1336,0.1111,0.0929,False,0.485,True,0-0,1-1,False,0.4661522472841706,0.3163579689635343
14,Fulham,Manchester City,4,5,1.093,2.366,0.1795,0.2118,0.6087,away_win,away_win,True,0.0927,0.2778,0.0322,True,0.6042,True,0-2,4-5,False,0.12272898224022799,0.40575450685732184
14,Bournemouth,Everton,0,1,1.21,1.263,0.3365,0.3053,0.3582,away_win,away_win,True,0.2626,0.2778,0.1132,False,0.4176,True,0-0,0-1,False,0.5703122240674604,0.0628744714543521
14,Newcastle United,Tottenham Hotspur,2,2,1.793,1.361,0.4521,0.2534,0.2944,draw,home_win,False,0.1456,0.1111,0.2044,True,0.5524,True,0-0,2-2,False,0.09672755681577994,0.3109833951304477
14,Arsenal,Brentford,2,0,2.206,0.997,0.6005,0.2246,0.1749,home_win,home_win,True,0.0951,0.2778,0.1596,False,0.5596,False,1-0,2-0,False,0.4236967186745231,0.40666339040937505
